'', DOI, BibTeX Citation, Plain Text Citation, Plain Text Citation Style
0,"https://doi.org/10.1353/elh.2002.0021"," @article{Bruckner_2002, title={The Plot Thickens: Surveying Manuals, Drama, and the Materiality of Narrative Form in Early Modern England}, volume={69}, ISSN={1080-6547}, url={http://dx.doi.org/10.1353/elh.2002.0021}, DOI={10.1353/elh.2002.0021}, number={3}, journal={ELH}, publisher={Project MUSE}, author={Bruckner, Martin and Poole, Kristen}, year={2002}, pages={617–648} } ","Bruckner, Martin, and Kristen Poole. “The Plot Thickens: Surveying Manuals, Drama, and the Materiality of Narrative Form in Early Modern England.” ELH, vol. 69, no. 3, 2002, pp. 617–48. Crossref, https://doi.org/10.1353/elh.2002.0021. ","mla"
0,"https://doi.org/10.1111/j.1365-2133.1924.tb09166.x"," @article{FIRTH_1924, title={A CASE OF ARGYRIA}, volume={36}, ISSN={1365-2133}, url={http://dx.doi.org/10.1111/j.1365-2133.1924.tb09166.x}, DOI={10.1111/j.1365-2133.1924.tb09166.x}, number={3}, journal={British Journal of Dermatology}, publisher={Oxford University Press (OUP)}, author={FIRTH, DOUGLAS and HARRISON, G. A.}, year={1924}, month=mar, pages={105–112} } ","FIRTH, D. & G. A. HARRISON, 1924. A CASE OF ARGYRIA. British Journal of Dermatology, 36: 105–112. Oxford University Press (OUP). ","ecoscience"
0,"https://doi.org/10.1101/013540"," @article{da_Fonseca_2015, title={The origin and evolution of maize in the American Southwest}, url={http://dx.doi.org/10.1101/013540}, DOI={10.1101/013540}, publisher={Cold Spring Harbor Laboratory}, author={da Fonseca, Rute R and Smith, Bruce D and Wales, Nathan and Cappellini, Enrico and Skoglund, Pontus and Fumagalli, Matteo and Samaniego, José Alfredo and Carøe, Christian and Ávila-Arcos, María C and Hufnagel, David E and Korneliussen, Thorfinn Sand and Vieira, Filipe Garrett and Jakobsson, Mattias and Arriaza, Bernardo and Willerslev, Eske and Nielsen, Rasmus and Hufford, Matthew B and Albrechtsen, Anders and Ross-Ibarra, Jeffrey and Gilbert, M Thomas P}, year={2015}, month=jan } ","da Fonseca, R. R., Smith, B. D., Wales, N., Cappellini, E., Skoglund, P., Fumagalli, M., Samaniego, J. A., Carøe, C., Ávila-Arcos, M. C., Hufnagel, D. E., Korneliussen, T. S., Vieira, F. G., Jakobsson, M., Arriaza, B., Willerslev, E., Nielsen, R., Hufford, M. B., Albrechtsen, A., Ross-Ibarra, J., & Gilbert, M. T. P. (2015). The origin and evolution of maize in the American Southwest. https://doi.org/10.1101/013540 ","apa"
0,"https://doi.org/10.1142/s0218001499000665"," @article{LIU_1999, title={INVARIANT GEOMETRIC PROPERTIES OF IMAGE CORRESPONDENCE VECTORS AS RIGID CONSTRAINTS TO MOTION ESTIMATION}, volume={13}, ISSN={1793-6381}, url={http://dx.doi.org/10.1142/s0218001499000665}, DOI={10.1142/s0218001499000665}, number={08}, journal={International Journal of Pattern Recognition and Artificial Intelligence}, publisher={World Scientific Pub Co Pte Lt}, author={LIU, Y. and RODRIGUES, M. A.}, year={1999}, month=dec, pages={1165–1179} } ","LIU, Y., and M. A. RODRIGUES. “INVARIANT GEOMETRIC PROPERTIES OF IMAGE CORRESPONDENCE VECTORS AS RIGID CONSTRAINTS TO MOTION ESTIMATION.” International Journal of Pattern Recognition and Artificial Intelligence, vol. 13, no. 08, Dec. 1999, pp. 1165–79. Crossref, https://doi.org/10.1142/s0218001499000665. ","mla"
0,"https://doi.org/10.1016/j.engfracmech.2022.108943"," @article{Marsavina_2023, title={Editorial VSI Fracture behavior of additively manufactured materials and structures}, volume={277}, ISSN={0013-7944}, url={http://dx.doi.org/10.1016/j.engfracmech.2022.108943}, DOI={10.1016/j.engfracmech.2022.108943}, journal={Engineering Fracture Mechanics}, publisher={Elsevier BV}, author={Marsavina, Liviu and Moreira, Pedro and Berto, Filippo and Gao, Chao and Razavi, Nima}, year={2023}, month=jan, pages={108943} } ","Marsavina, Liviu, et al. “Editorial VSI Fracture Behavior of Additively Manufactured Materials and Structures.” Engineering Fracture Mechanics, vol. 277, Jan. 2023, p. 108943. Crossref, https://doi.org/10.1016/j.engfracmech.2022.108943. ","mla"
0,"https://doi.org/10.1515/zna-1977-1211"," @article{Vermaas_1977, title={Ligand-Field Calculations on Pseudo-Tetragonal High-Spin Fe(II) Compounds}, volume={32}, ISSN={0932-0784}, url={http://dx.doi.org/10.1515/zna-1977-1211}, DOI={10.1515/zna-1977-1211}, number={12}, journal={Zeitschrift für Naturforschung A}, publisher={Walter de Gruyter GmbH}, author={Vermaas, A. and Groeneveld, W. L. and Reedijk, J.}, year={1977}, month=dec, pages={1404–1418} } ","Vermaas, A., Groeneveld, W. L., & Reedijk, J. (1977). Ligand-Field Calculations on Pseudo-Tetragonal High-Spin Fe(II) Compounds. Zeitschrift Für Naturforschung A, 32(12), 1404–1418. https://doi.org/10.1515/zna-1977-1211 ","apa"
0,"https://doi.org/10.1109/tim.2018.2866745"," @article{Saleh_2019, title={In Situ Measurement of Oil Slick Thickness}, volume={68}, ISSN={1557-9662}, url={http://dx.doi.org/10.1109/tim.2018.2866745}, DOI={10.1109/tim.2018.2866745}, number={7}, journal={IEEE Transactions on Instrumentation and Measurement}, publisher={Institute of Electrical and Electronics Engineers (IEEE)}, author={Saleh, Mahdi and Oueidat, Ghassan and Elhajj, Imad H. and Asmar, Daniel}, year={2019}, month=jul, pages={2635–2647} } ","Saleh, M., Oueidat, G., Elhajj, I.H., Asmar, D., 2019. In Situ Measurement of Oil Slick Thickness. IEEE Transactions on Instrumentation and Measurement 68, 2635–2647. https://doi.org/10.1109/tim.2018.2866745 ","elsevier-harvard"
0,"https://doi.org/10.21061/jte.v16i1.a.4"," @article{MacDonald_2004, title={The Role of Design Drawing Among Children Engaged in a Parachute Building Activity}, volume={16}, ISSN={1045-1064}, url={http://dx.doi.org/10.21061/jte.v16i1.a.4}, DOI={10.21061/jte.v16i1.a.4}, number={1}, journal={Journal of Technology Education}, publisher={Virginia Tech Libraries}, author={MacDonald, Dougal and Gustafson, Brenda}, year={2004}, month=sep } ","MacDonald, Dougal, and Brenda Gustafson. “The Role of Design Drawing Among Children Engaged in a Parachute Building Activity.” Journal of Technology Education, vol. 16, no. 1, Sept. 2004. Crossref, https://doi.org/10.21061/jte.v16i1.a.4. ","mla"
0,"https://doi.org/10.1109/23.41112"," @article{D_Antone_1989, title={An acquisition system based on a network of microVAX’s running the real time DEC VAXELN operating system}, volume={36}, ISSN={1558-1578}, url={http://dx.doi.org/10.1109/23.41112}, DOI={10.1109/23.41112}, number={5}, journal={IEEE Transactions on Nuclear Science}, publisher={Institute of Electrical and Electronics Engineers (IEEE)}, author={D’Antone, I. and Mandrioli, G. and Matteuzzi, P. and Sanzani, G. and Bloise, C. and Grillo, A.F. and Marini, A. and Ronga, F. and Baldini, A. and Mancarella, G. and Palamara, O. and Surdo, A. and Lamanna, E. and Petrera, S.}, year={1989}, month=oct, pages={1602–1607} } ","D’Antone, I., et al. “An Acquisition System Based on a Network of MicroVAX’s Running the Real Time DEC VAXELN Operating System.” IEEE Transactions on Nuclear Science, vol. 36, no. 5, Oct. 1989, pp. 1602–07. Crossref, https://doi.org/10.1109/23.41112. ","mla"
0,"https://doi.org/10.2172/1845715"," @book{Rodger_2023, title={Improving the Advancement of Women in Computer and Computational Science Research with the CRA-W Career Mentoring Workshops (Final Report)}, url={http://dx.doi.org/10.2172/1845715}, DOI={10.2172/1845715}, institution={Office of Scientific and Technical Information (OSTI)}, author={Rodger, Susan}, year={2023}, month=may } ","Rodger, S., 2023. Improving the Advancement of Women in Computer and Computational Science Research with the CRA-W Career Mentoring Workshops (Final Report). Office of Scientific and Technical Information (OSTI). https://doi.org/10.2172/1845715 ","elsevier-harvard"
0,"https://doi.org/10.1002/admt.201900331"," @article{Macron_2019, title={Thin Hydrogel–Elastomer Multilayer Encapsulation for Soft Electronics}, volume={4}, ISSN={2365-709X}, url={http://dx.doi.org/10.1002/admt.201900331}, DOI={10.1002/admt.201900331}, number={7}, journal={Advanced Materials Technologies}, publisher={Wiley}, author={Macron, Jennifer and Gerratt, Aaron P. and Lacour, Stéphanie P.}, year={2019}, month=jun } ","Macron, Jennifer, et al. “Thin Hydrogel–Elastomer Multilayer Encapsulation for Soft Electronics.” Advanced Materials Technologies, vol. 4, no. 7, June 2019. Portico, Crossref, https://doi.org/10.1002/admt.201900331. ","mla"
0,"https://doi.org/10.1016/j.jmmm.2004.01.100"," @article{Hemeda_2004, title={IR spectral studies of Co0.6Zn0.4MnxFe2−xO4 ferrites}, volume={281}, ISSN={0304-8853}, url={http://dx.doi.org/10.1016/j.jmmm.2004.01.100}, DOI={10.1016/j.jmmm.2004.01.100}, number={1}, journal={Journal of Magnetism and Magnetic Materials}, publisher={Elsevier BV}, author={Hemeda, O.M.}, year={2004}, month=oct, pages={36–41} } ","Hemeda, O.M. 2004. “IR Spectral Studies of Co0.6Zn0.4MnxFe2−xO4 Ferrites.” Journal of Magnetism and Magnetic Materials 281 (1): 36–41. https://doi.org/10.1016/j.jmmm.2004.01.100. ","chicago-author-date"
0,"https://doi.org/10.1207/s15374424jccp1704_36"," @article{1988, volume={17}, ISSN={0047-228X}, url={http://dx.doi.org/10.1207/s15374424jccp1704_36}, DOI={10.1207/s15374424jccp1704_36}, number={4}, journal={Journal of Clinical Child Psychology}, publisher={Informa UK Limited}, year={1988}, month=dec, pages={377–377} } ","The Acorn People (Book), 1988. . Journal of Clinical Child Psychology, 17: 377–377. Informa UK Limited. ","ecoscience"
0,"https://doi.org/10.4172/plastic-surgery.1000053"," @article{AR_1994, title={Products and Services}, volume={2}, ISSN={2292-5503}, url={http://dx.doi.org/10.4172/plastic-surgery.1000053}, DOI={10.4172/plastic-surgery.1000053}, number={1}, journal={Plastic Surgery}, publisher={SAGE Publications}, author={AR, Grooves and A, Thomas}, year={1994} } ","AR, G., A, T., 1994. Products and Services. Plastic Surgery 2. https://doi.org/10.4172/plastic-surgery.1000053 ","elsevier-harvard"
0,"https://doi.org/10.15586/qas.v14i3.1102"," @article{Yuan_2022, title={Metagenomic analysis reveals microbial community and functional capacity in Kombucha}, volume={14}, ISSN={1757-8361}, url={http://dx.doi.org/10.15586/qas.v14i3.1102}, DOI={10.15586/qas.v14i3.1102}, number={3}, journal={Quality Assurance and Safety of Crops &amp; Foods}, publisher={Codon Publications}, author={Yuan, Lei and Fan, Luyao and Hou, Jie and Luo, Rong and Wang, Shuo and Zhou, Wenyuan and Yang, Zhenquan}, year={2022}, month=jun, pages={1–8} } ","Yuan, L., Fan, L., Hou, J., Luo, R., Wang, S., Zhou, W., Yang, Z., 2022. Metagenomic analysis reveals microbial community and functional capacity in Kombucha. Quality Assurance and Safety of Crops &amp; Foods 14, 1–8. https://doi.org/10.15586/qas.v14i3.1102 ","elsevier-harvard"
0,"https://doi.org/10.2172/10163617"," @book{1992, title={Preliminary site selection report for the new sanitary landfill at the Savannah River Site}, url={http://dx.doi.org/10.2172/10163617}, DOI={10.2172/10163617}, institution={Office of Scientific and Technical Information (OSTI)}, year={1992}, month=dec } "," 1992. Preliminary site selection report for the new sanitary landfill at the Savannah River Site. Office of Scientific and Technical Information (OSTI). https://doi.org/10.2172/10163617 ","elsevier-harvard"
0,"https://doi.org/10.1063/1.58714"," @article{Bravo_1999, title={Interplanetary magnetic sectors and the propagation of transient shocks and ejecta}, url={http://dx.doi.org/10.1063/1.58714}, DOI={10.1063/1.58714}, journal={AIP Conference Proceedings}, publisher={AIP}, author={Bravo, S. and González-Esparza, J. A.}, year={1999} } ","Bravo, S., and J. A. González-Esparza. “Interplanetary Magnetic Sectors and the Propagation of Transient Shocks and Ejecta.” AIP Conference Proceedings, 1999. Crossref, https://doi.org/10.1063/1.58714. ","mla"
0,"https://doi.org/10.26577/hj.2020.v56.i2.08"," @article{__2020, title={Semantic adaptation and evolution of kazakh lexical elements identified in the russian-language newspapers of kazakhstan in the second half of the xix and at the end of the xx centuries}, volume={56}, ISSN={2617-7978}, url={http://dx.doi.org/10.26577/hj.2020.v56.i2.08}, DOI={10.26577/hj.2020.v56.i2.08}, number={2}, journal={Al-Farabi kazakh national university}, publisher={al-Farabi Kazakh National University}, author={Алкожаева, А. and Жусанбаева, А.}, year={2020}, pages={81–89} } ","Алкожаева, А., and А. Жусанбаева. 2020. “Semantic Adaptation and Evolution of Kazakh Lexical Elements Identified in the Russian-Language Newspapers of Kazakhstan in the Second Half of the Xix and at the End of the Xx Centuries.” Al-Farabi Kazakh National University 56 (2): 81–89. https://doi.org/10.26577/hj.2020.v56.i2.08. ","chicago-author-date"
0,"https://doi.org/10.1057/palgrave.jit.2000036"," @article{Fearon_2005, title={Managing Expectations and Benefits: A Model for Electronic Trading and EDI in the Insurance Industry}, volume={20}, ISSN={1466-4437}, url={http://dx.doi.org/10.1057/palgrave.jit.2000036}, DOI={10.1057/palgrave.jit.2000036}, number={3}, journal={Journal of Information Technology}, publisher={SAGE Publications}, author={Fearon, Colm and Philip, George}, year={2005}, month=sep, pages={177–186} } ","Fearon, C., & Philip, G. (2005). Managing Expectations and Benefits: A Model for Electronic Trading and EDI in the Insurance Industry. Journal of Information Technology, 20(3), 177–186. https://doi.org/10.1057/palgrave.jit.2000036 ","apa"
0,"https://doi.org/10.1016/s0006-3223(06)01282-0"," @article{2006, volume={60}, ISSN={0006-3223}, url={http://dx.doi.org/10.1016/s0006-3223(06)01282-0}, DOI={10.1016/s0006-3223(06)01282-0}, number={10}, journal={Biological Psychiatry}, publisher={Elsevier BV}, year={2006}, month=nov, pages={iii} } ","“Table of Contents.” 2006. Biological Psychiatry 60 (10): iii. https://doi.org/10.1016/s0006-3223(06)01282-0. ","chicago-author-date"
0,"https://doi.org/10.2307/3219891"," @article{Nicholson_Crotty_2003, title={Crime and Punishment: The Politics of Federal Criminal Justice Sanctions}, volume={56}, ISSN={1065-9129}, url={http://dx.doi.org/10.2307/3219891}, DOI={10.2307/3219891}, number={2}, journal={Political Research Quarterly}, publisher={JSTOR}, author={Nicholson-Crotty, Sean and Meier, Kenneth J.}, year={2003}, month=jun, pages={119} } ","Nicholson-Crotty, S., Meier, K.J., 2003. Crime and Punishment: The Politics of Federal Criminal Justice Sanctions. Political Research Quarterly 56, 119. https://doi.org/10.2307/3219891 ","elsevier-harvard"
0,"https://doi.org/10.1021/acs.estlett.5b00174"," @article{Nolan_2015, title={Natural Uranium Contamination in Major U.S. Aquifers Linked to Nitrate}, volume={2}, ISSN={2328-8930}, url={http://dx.doi.org/10.1021/acs.estlett.5b00174}, DOI={10.1021/acs.estlett.5b00174}, number={8}, journal={Environmental Science &amp; Technology Letters}, publisher={American Chemical Society (ACS)}, author={Nolan, Jason and Weber, Karrie A.}, year={2015}, month=aug, pages={215–220} } ","Nolan, J., & Weber, K. A. (2015). Natural Uranium Contamination in Major U.S. Aquifers Linked to Nitrate. Environmental Science &amp; Technology Letters, 2(8), 215–220. https://doi.org/10.1021/acs.estlett.5b00174 ","apa"
0,"https://doi.org/10.1109/mc.2012.181"," @article{Hey_2012, title={The Future of Data-Intensive Science}, volume={45}, ISSN={0018-9162}, url={http://dx.doi.org/10.1109/mc.2012.181}, DOI={10.1109/mc.2012.181}, number={5}, journal={Computer}, publisher={Institute of Electrical and Electronics Engineers (IEEE)}, author={Hey, Tony and Gannon, Dennis and Pinkelman, Jim}, year={2012}, month=may, pages={81–82} } ","Hey, Tony, et al. “The Future of Data-Intensive Science.” Computer, vol. 45, no. 5, May 2012, pp. 81–82. Crossref, https://doi.org/10.1109/mc.2012.181. ","mla"
0,"https://doi.org/10.1063/1.48983"," @article{Sen_1995, title={Collective dynamics of duffing oscillators: Model for dipole ripple}, ISSN={0094-243X}, url={http://dx.doi.org/10.1063/1.48983}, DOI={10.1063/1.48983}, journal={AIP Conference Proceedings}, publisher={AIP}, author={Sen, T. and Ellison, J. A. and Kauffmann, S. K.}, year={1995} } ","Sen, T., J. A. Ellison & S. K. Kauffmann, 1995. Collective dynamics of duffing oscillators: Model for dipole ripple. AIP Conference Proceedings. AIP. ","ecoscience"
0,"https://doi.org/10.3390/su132111649"," @article{Cakyova_2021, title={The Synergy of Living and Water Wall in Indoor Environment—Case Study in City of Brno, Czech Republic}, volume={13}, ISSN={2071-1050}, url={http://dx.doi.org/10.3390/su132111649}, DOI={10.3390/su132111649}, number={21}, journal={Sustainability}, publisher={MDPI AG}, author={Cakyova, Katarina and Vertal, Marian and Vystrcil, Jan and Nespesny, Ondrej and Beckovsky, David and Rubina, Ales and Pencik, Jan and Vranayova, Zuzana}, year={2021}, month=oct, pages={11649} } ","Cakyova, K., M. Vertal, J. Vystrcil, O. Nespesny, D. Beckovsky, A. Rubina, J. Pencik & Z. Vranayova, 2021. The Synergy of Living and Water Wall in Indoor Environment—Case Study in City of Brno, Czech Republic. Sustainability, 13: 11649. MDPI AG. ","ecoscience"
